Cave	RefPassage	RefStation	Passage	Station	Start	End	Depth	Length	Azimuth	Inclination	LRUDs	Left	Right	Up	Down	ProfileX	ProfileY	Profile	Instrument	Direction	Weight	Loop	Colour	Level	Date	Surveyor	Title	Info	Material	Tasks	Comment	RefCave	RefX	RefY	RefZ	X	Y	Z	State
1323/42	225	1	225	2	0	0	0.00	11.14	383	110	0	2.00	1.00	2.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	05/26/2004	0							251.47	435.09	-638.62	248.92	445.76	-640.36	
1323/42	225	2	225	3	0	0	0.00	11.29	295	132	0	1.00	0.50	2.00	0.00	0.00	0.00	0	6	-1	0	0	7	5	05/26/2004	0							248.92	445.76	-640.36	239.07	445.32	-645.78	
1323/42	225	3	225	4	0	0	0.00	5.51	248	71	0	1.00	0.00	0.50	1.50	0.00	0.00	0	6	-1	0	0	7	5	05/26/2004	0							239.07	445.32	-645.78	235.57	441.83	-643.37	
1323/42	103	7	226	1	0	0	0.00	6.80	137	43	0	0.00	0.00	0.00	0.00	0.00	0.00	0	5	1	0	226	9	4	08/25/2004	0							55.39	287.52	-580.62	58.65	283.78	-576.00	
1323/42	226	1	226	2	0	0	0.00	10.60	135	-57	0	0.00	0.00	0.00	0.00	0.00	0.00	0	5	1	0	226	9	4	08/25/2004	0							58.65	283.78	-576.00	62.58	279.57	-584.87	
1323/42	226	2	226	3	0	0	0.00	10.60	0	-90	0	0.00	0.00	0.00	0.00	0.00	0.00	0	5	1	0	226	9	4	08/25/2004	0							62.58	279.57	-584.87	62.58	279.57	-595.47	
1323/42	226	3	226	4	0	0	0.00	3.50	312	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0	5	1	0	226	9	4	08/25/2004	0							62.58	279.57	-595.47	60.07	281.99	-595.47	
1323/42	226	4	110	4	0	0	0.00	0.00	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0	5	1	0	226	9	4	08/25/2004	0							60.07	281.99	-595.47	60.07	281.99	-595.47	
1323/42	190	15	701	0	0	0	0.00	6.00	90	200	0	0.50	0.50	0.50	0.50	0.00	0.00	0	6	1	0	0	7	5	09/11/2007	0							-323.52	-0.95	-515.68	-323.52	-0.95	-521.68	
1323/42	701	0	701	1	75600	75755	0.00	1.55	90	100	0	2.00	3.00	25.00	2.00	0.00	0.00	0	6	0	0	701	7	5	09/11/2007	0							-323.52	-0.95	-521.68	-321.99	-0.77	-521.68	
1323/42	701	1	701	2	75755	76548	0.00	7.93	385	136	0	0.20	0.30	15.00	2.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-321.99	-0.77	-521.68	-323.29	5.78	-525.92	
1323/42	701	2	701	3	76552	77285	0.00	7.33	380	148	0	0.50	1.00	20.00	2.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-323.29	5.78	-525.92	-324.74	10.91	-530.93	
1323/42	701	3	701	4	77298	77854	0.00	5.56	390	119	0	0.70	0.30	10.00	2.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-324.74	10.91	-530.93	-325.36	16.17	-532.56	
1323/42	701	4	701	5	77855	78816	0.00	9.61	22	132	0	2.00	0.50	5.00	6.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-325.36	16.17	-532.56	-322.21	23.95	-537.17	
1323/42	701	5	701	6	78866	79550	0.00	6.84	20	145	0	2.00	4.00	20.00	1.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-322.21	23.95	-537.17	-320.42	28.82	-541.60	
1323/42	701	6	701	7	79590	80180	0.00	5.90	310	35	0	0.00	4.00	20.00	6.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-320.42	28.82	-541.60	-323.44	29.42	-536.58	
1323/42	701	7	701	8	80191	80728	0.00	5.37	45	121	0	2.00	2.00	10.00	0.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-323.44	29.42	-536.58	-320.00	33.14	-538.31	
1323/42	701	8	701	9	80728	82221	0.00	14.93	25	143	0	0.50	1.00	10.00	2.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-320.00	33.14	-538.31	-315.14	43.69	-547.63	
1323/42	701	9	701	10	82222	82463	0.00	2.41	30	127	0	0.50	1.00	10.00	1.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-315.14	43.69	-547.63	-314.07	45.61	-548.61	
1323/42	701	10	701	11	82476	83505	0.00	10.29	60	100	0	0.30	0.70	1.00	1.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-314.07	45.61	-548.61	-305.55	51.31	-548.61	
1323/42	701	11	701	12	83505	84232	0.00	7.27	45	113	0	0.50	0.20	0.00	0.50	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-305.55	51.31	-548.61	-300.73	56.52	-550.08	
1323/42	701	12	205	15	0	0	0.00	0.00	160	104	0	4.00	0.50	1.00	3.00	0.00	0.00	0	6	0.7	0	701	7	5	09/11/2007	0							-300.73	56.52	-550.08	-300.73	56.52	-550.08	
1323/42	125	38	702	1	0	0	0.00	1.00	10	100	0	0.20	0.20	0.30	1.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0	P 6						186.30	499.41	-783.70	186.49	500.39	-783.70	
1323/42	702	1	702	2	89525	90054	0.00	5.29	10	200	0	1.00	1.00	1.00	0.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							186.49	500.39	-783.70	186.49	500.39	-788.99	
1323/42	702	2	702	3	90055	90463	0.00	4.08	310	129	0	5.00	4.00	0.00	2.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							186.49	500.39	-788.99	182.91	501.10	-790.78	
1323/42	702	3	702	4	90467	91373	0.00	9.06	205	141	0	1.00	0.50	2.00	1.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							182.91	501.10	-790.78	182.06	493.92	-796.20	
1323/42	702	4	702	5	0	0	0.00	3.00	390	110	0	0.50	0.50	0.50	0.50	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							182.06	493.92	-796.20	181.72	496.85	-796.67	
1323/42	148	14	800	1	96605	97257	0.00	6.52	60	125	0	2.00	2.00	5.00	1.50	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-226.93	98.61	-551.56	-221.93	101.94	-554.05	
1323/42	800	1	800	2	97277	98315	0.00	10.38	0	200	0	0.20	0.30	4.00	3.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-221.93	101.94	-554.05	-221.93	101.94	-564.43	
1323/42	800	2	800	2b	0	80	0.00	0.80	145	100	0	4.00	3.00	10.00	0.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-221.93	101.94	-564.43	-221.35	101.40	-564.43	
1323/42	800	2b	800	3	98315	98781	0.00	4.66	50	100	0	0.50	1.00	2.00	0.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-221.35	101.40	-564.43	-217.93	104.55	-564.43	
1323/42	800	3	800	4	98808	99060	0.00	2.52	30	80	0	0.00	0.50	2.00	1.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-217.93	104.55	-564.43	-216.76	106.63	-563.66	
1323/42	800	4	800	5	99080	99694	0.00	6.14	70	99	0	0.50	1.00	10.00	0.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-216.76	106.63	-563.66	-211.20	109.19	-563.56	
1323/42	800	5	800	6	99719	100169	0.00	4.50	2	94	0	0.50	1.00	10.00	0.50	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-211.20	109.19	-563.56	-210.88	113.64	-563.14	
1323/42	800	6	800	7	191	449	0.00	2.58	72	93	0	0.50	0.00	10.00	1.50	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-210.88	113.64	-563.14	-208.53	114.64	-562.85	
1323/42	800	7	800	8	459	1106	0.00	6.47	11	102	0	1.00	0.00	10.00	1.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-208.53	114.64	-562.85	-207.16	120.94	-563.06	
1323/42	800	8	800	9	1125	1289	0.00	1.64	382	85	0	1.50	0.00	7.00	2.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-207.16	120.94	-563.06	-207.54	122.48	-562.68	
1323/42	800	9	800	10	1306	1937	0.00	6.31	352	141	0	1.00	0.50	5.00	1.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-207.54	122.48	-562.68	-210.84	126.28	-566.45	
1323/42	800	10	800	11	1980	2175	0.00	1.95	380	65	0	1.00	2.00	0.00	3.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-210.84	126.28	-566.45	-211.29	127.88	-565.44	
1323/42	800	11	800	12	2200	2688	0.00	4.88	53	120	0	0.00	3.00	1.00	0.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-211.29	127.88	-565.44	-207.74	130.85	-566.94	
1323/42	800	12	800	13	2710	2974	0.00	2.64	110	96	0	1.00	2.00	5.00	10.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-207.74	130.85	-566.94	-205.17	130.34	-566.78	
1323/42	800	13	800	14	3014	3672	0.00	6.58	0	200	0	2.00	2.00	5.00	0.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-205.17	130.34	-566.78	-205.17	130.34	-573.36	
1323/42	800	14	800	15	3686	4906	0.00	12.20	70	86	0	2.00	1.00	10.00	1.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-205.17	130.34	-573.36	-194.38	135.29	-570.70	
1323/42	800	15	800	16	4930	5246	0.00	3.16	73	76	0	1.00	0.00	0.50	2.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-194.38	135.29	-570.70	-191.67	136.39	-569.54	
1323/42	800	16	800	17	5267	5966	0.00	6.99	33	132	0	0.50	0.00	3.00	3.00	0.00	0.00	0	6	1	0	0	7	6	08/11/2008	0							-191.67	136.39	-569.54	-188.43	141.57	-572.90	
1323/42	801	0	801	1	0	0	0.00	0.00	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	5	08/12/2008	0							227.44	439.06	-702.74	227.44	439.06	-702.74	
1323/42	801	1	801	11	16479	17169	0.00	6.90	6	66	0	2.00	0.00	20.00	0.00	0.00	0.00	0	6	1	0	0	7	5	08/12/2008	0							227.44	439.06	-702.74	228.24	444.93	-699.24	
1323/42	801	11	801	12	17177	17860	0.00	6.83	0	0	0	2.00	0.00	30.00	2.00	0.00	0.00	0	6	1	0	0	7	5	08/12/2008	0							228.24	444.93	-699.24	228.24	444.93	-692.41	
1323/42	801	12	801	13	17878	18949	0.00	10.71	378	46	0	0.00	2.00	15.00	1.00	0.00	0.00	0	6	1	0	0	7	5	08/12/2008	0							228.24	444.93	-692.41	226.12	451.67	-684.39	
1323/42	801	13	801	14	18949	20022	0.00	10.73	397	86	0	2.00	0.00	10.00	8.00	0.00	0.00	0	6	1	0	0	7	5	08/12/2008	0							226.12	451.67	-684.39	226.05	462.11	-682.06	
1323/42	801	14	801	15	20046	20965	0.00	9.19	330	77	0	5.00	5.00	10.00	10.00	0.00	0.00	0	6	1	0	0	7	5	08/12/2008	0							226.05	462.11	-682.06	218.58	466.31	-678.82	
1323/42	801	15	220	1	0	0	0.00	0.00	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	5	08/12/2008	0							218.58	466.31	-678.82	218.58	466.31	-678.82	
1323/42	801	1	802	2	5966	6421	0.00	4.55	193	131	0	10.00	1.50	30.00	2.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							227.44	439.06	-702.74	227.72	435.06	-704.86	
1323/42	802	2	802	3	6421	7170	0.00	7.49	112	102	0	2.00	20.00	30.00	5.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							227.72	435.06	-704.86	234.99	433.37	-705.10	
1323/42	802	3	802	4	7170	7695	0.00	5.25	175	71	0	8.00	5.00	30.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0	8-km-Halle						234.99	433.37	-705.10	236.61	428.96	-702.80	
1323/42	802	4	802	5	7695	7949	0.00	2.54	243	87	0	10.00	0.00	10.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							236.61	428.96	-702.80	234.98	427.09	-702.28	
1323/42	802	5	802	6	7968	9497	0.00	15.29	240	143	0	8.00	1.00	10.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							234.98	427.09	-702.28	227.60	417.75	-711.82	
1323/42	802	6	802	7	9497	10641	0.00	11.44	169	128	0	3.00	2.00	5.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							227.60	417.75	-711.82	232.06	408.44	-716.67	
1323/42	802	4	803	8	10641	11604	0.00	9.63	185	65	0	3.00	10.00	4.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							236.61	428.96	-702.80	238.20	420.93	-697.78	
1323/42	803	8	803	9	11655	13145	0.00	14.90	185	92	0	1.00	0.00	2.00	2.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							238.20	420.93	-697.78	241.06	406.47	-695.92	
1323/42	803	8	804	10	13145	14424	0.00	12.79	225	90	0	0.00	2.00	2.00	2.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							238.20	420.93	-697.78	232.91	409.50	-695.78	
1323/42	802	3	805	17	14446	15113	0.00	6.67	0	200	0	3.00	1.00	4.00	2.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							234.99	433.37	-705.10	234.99	433.37	-711.77	
1323/42	801	14	806	16	20992	21800	0.00	8.08	0	200	0	0.00	2.00	5.00	2.00	0.00	0.00	0	6	-1	0	0	7	5	08/12/2008	0							226.05	462.11	-682.06	226.05	462.11	-690.14	
1323/42	148	15	807	1	21461	22397	0.00	9.36	238	77	0	0.00	2.00	5.00	2.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-241.41	83.96	-551.89	-246.60	76.95	-548.59	
1323/42	807	1	807	2	22410	22805	0.00	3.95	282	122	0	2.00	0.00	2.00	2.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-246.60	76.95	-548.59	-250.20	76.06	-549.92	
1323/42	807	2	807	3	22838	23034	0.00	1.96	0	200	0	1.00	0.50	10.00	0.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-250.20	76.06	-549.92	-250.20	76.06	-551.88	
1323/42	807	3	807	4	23040	24122	0.00	10.82	261	102	0	1.00	1.00	1.00	1.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-250.20	76.06	-551.88	-259.26	70.22	-552.22	
1323/42	807	2	808	5	24130	24389	0.00	2.59	177	104	0	1.00	0.50	2.00	1.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-250.20	76.06	-549.92	-249.38	73.61	-550.09	
1323/42	808	5	808	6	24408	25443	0.00	10.35	193	132	0	1.00	1.00	5.00	0.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-249.38	73.61	-550.09	-248.76	64.59	-555.06	
1323/42	808	6	808	7	25830	26405	0.00	5.75	205	75	0	1.00	0.00	3.00	2.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-248.76	64.59	-555.06	-249.39	59.33	-552.86	
1323/42	808	7	808	8	26433	26757	0.00	3.24	220	96	0	0.50	1.00	2.00	1.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-249.39	59.33	-552.86	-250.51	56.31	-552.66	
1323/42	808	8	808	9	0	150	0.00	1.50	293	100	0	0.50	0.00	2.00	1.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-250.51	56.31	-552.66	-252.00	56.21	-552.66	
1323/42	808	9	808	10	0	500	0.00	5.00	190	100	0	0.50	0.00	3.00	0.00	0.00	0.00	0	6	-1	0	0	7	6	08/13/2008	0							-252.00	56.21	-552.66	-251.42	51.26	-552.66	
1323/42	701	7	809	1	30988	31636	0.00	6.48	330	155	0	2.00	4.00	0.00	2.00	0.00	0.00	0	6	-1	0	0	7	5	08/13/2008	0							-323.44	29.42	-536.58	-327.10	31.47	-541.50	
1323/42	809	1	809	2	31657	32992	0.00	13.35	201	47	0	0.00	3.00	3.00	2.00	0.00	0.00	0	6	-1	0	0	7	5	08/13/2008	0							-327.10	31.47	-541.50	-327.60	22.52	-531.65	
1323/42	809	2	809	3	32992	33954	0.00	9.62	240	63	0	3.00	0.00	3.00	2.00	0.00	0.00	0	6	-1	0	0	7	5	08/13/2008	0							-327.60	22.52	-531.65	-332.58	16.23	-526.38	
1323/42	197	14	849	1	78800	83225	0.00	22.13	31	135	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	1	0	0	7	13	08/12/2008	0							-430.67	-107.97	-434.16	-421.21	-91.72	-445.69	
1323/42	197	14	850	1	83313	85640	0.00	11.64	365	93	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	1	0	0	15	13	08/12/2008	0							-430.67	-107.97	-434.16	-436.29	-97.91	-432.89	
1323/42	850	1	850	2	85752	86910	0.00	5.79	325	143	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	1	0	0	15	13	08/12/2008	0							-436.29	-97.91	-432.89	-440.38	-96.02	-436.50	
1323/42	850	2	850	3	87017	88813	0.00	8.98	395	164	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	1	0	0	15	13	08/12/2008	0							-440.38	-96.02	-436.50	-440.57	-91.22	-444.06	
1323/42	850	3	850	4	88938	90973	0.00	10.18	31	143	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	1	0	0	15	13	08/12/2008	0							-440.57	-91.22	-444.06	-436.58	-84.37	-450.41	
1323/42	850	4	850	5	91101	91847	0.00	3.73	52	157	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	1	0	0	15	13	08/12/2008	0							-436.58	-84.37	-450.41	-434.82	-82.85	-453.31	
1323/42	850	5	850	6	91977	94033	0.00	10.28	40	160	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	1	0	0	15	13	08/12/2008	0							-434.82	-82.85	-453.31	-431.08	-78.12	-461.62	
1323/42	850	6	850	7	94105	96400	0.00	11.48	380	145	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	1	0	0	15	13	08/12/2008	0	OKD-Halle						-431.08	-78.12	-461.62	-433.43	-69.74	-469.05	
1323/42	190	76	851	1	98640	100500	0.00	9.30	210	38	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-312.50	-180.53	-418.11	-313.52	-185.64	-410.44	
1323/42	851	1	851	2	520	2450	0.00	9.65	158	86	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-313.52	-185.64	-410.44	-308.07	-193.29	-408.34	
1323/42	851	2	851	3	2588	4564	0.00	9.88	148	122	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-308.07	-193.29	-408.34	-301.58	-199.90	-411.68	
1323/42	851	3	851	4	4649	5741	0.00	5.46	173	146	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-301.58	-199.90	-411.68	-300.05	-203.69	-415.28	
1323/42	851	4	851	5	5993	7474	0.00	7.41	233	131	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-300.05	-203.69	-415.28	-303.51	-209.22	-418.73	
1323/42	851	5	851	6	7533	8982	0.00	7.25	198	85	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-303.51	-209.22	-418.73	-303.58	-216.24	-417.05	
1323/42	851	6	851	7	9060	10692	0.00	8.16	155	85	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-303.58	-216.24	-417.05	-298.69	-222.46	-415.15	
1323/42	851	7	851	8	10720	11417	0.00	3.49	178	128	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-298.69	-222.46	-415.15	-297.74	-225.46	-416.63	
1323/42	851	8	851	9	11490	12040	0.00	2.75	115	48	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-297.74	-225.46	-416.63	-295.94	-225.97	-414.63	
1323/42	851	9	851	10	12095	12966	0.00	4.36	168	123	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-295.94	-225.97	-414.63	-294.12	-229.60	-416.16	
1323/42	851	10	851	11	13013	13574	0.00	2.81	238	99	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-294.12	-229.60	-416.16	-295.79	-231.85	-416.12	
1323/42	851	11	851	12	13583	13869	0.00	1.43	140	109	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-295.79	-231.85	-416.12	-294.68	-232.73	-416.32	
1323/42	851	12	851	13	13960	15306	0.00	6.73	180	95	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-294.68	-232.73	-416.32	-292.87	-239.16	-415.79	
1323/42	851	13	851	14	15316	17302	0.00	9.93	135	106	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/13/2008	0							-292.87	-239.16	-415.79	-284.69	-244.65	-416.72	
1323/42	851	14	851	15	17338	18456	0.00	5.59	373	50	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-284.69	-244.65	-416.72	-286.16	-240.99	-412.78	
1323/42	851	15	851	16	18507	19207	0.00	3.50	84	63	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-286.16	-240.99	-412.78	-283.31	-240.38	-410.86	
1323/42	851	16	851	17	19281	20444	0.00	5.82	105	108	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-283.31	-240.38	-410.86	-277.60	-241.06	-411.59	
1323/42	851	17	851	18	20490	22389	0.00	9.50	131	98	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-277.60	-241.06	-411.59	-269.43	-245.82	-411.29	
1323/42	851	18	851	19	22436	23850	0.00	7.07	97	62	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-269.43	-245.82	-411.29	-263.60	-245.79	-407.33	
1323/42	851	19	851	20	24022	25904	0.00	9.41	160	96	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-263.60	-245.79	-407.33	-258.41	-253.57	-406.74	
1323/42	851	20	851	21	25967	26831	0.00	4.32	104	100	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-258.41	-253.57	-406.74	-254.12	-254.02	-406.74	
1323/42	851	21	851	22	26891	29808	0.00	14.59	165	73	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-254.12	-254.02	-406.74	-247.66	-265.59	-400.76	
1323/42	851	22	851	23	30031	31891	0.00	9.30	160	68	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-247.66	-265.59	-400.76	-243.16	-272.35	-396.29	
1323/42	851	23	851	24	31960	34894	0.00	14.67	137	97	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0	Südost-Autobahn						-243.16	-272.35	-396.29	-231.28	-280.86	-395.60	
1323/42	851	24	851	25	34953	37823	0.00	14.35	127	95	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-231.28	-280.86	-395.60	-218.54	-287.25	-394.48	
1323/42	851	25	851	26	37879	43584	0.00	28.53	129	109	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-218.54	-287.25	-394.48	-193.78	-300.64	-398.48	
1323/42	851	26	851	27	43644	45370	0.00	8.63	155	59	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-193.78	-300.64	-398.48	-189.53	-306.05	-393.32	
1323/42	851	27	851	28	45403	47597	0.00	10.97	89	98	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-189.53	-306.05	-393.32	-178.69	-304.61	-392.97	
1323/42	851	28	851	29	47677	49584	0.00	9.54	100	127	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-178.69	-304.61	-392.97	-170.04	-304.96	-396.89	
1323/42	851	29	851	30	52889	56260	0.00	16.86	165	63	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-170.04	-304.96	-396.89	-163.19	-317.23	-387.66	
1323/42	851	30	851	31	56310	60551	0.00	21.21	151	122	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-163.19	-317.23	-387.66	-149.94	-332.06	-394.82	
1323/42	851	31	851	32	60591	61598	0.00	5.04	140	98	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-149.94	-332.06	-394.82	-146.00	-335.17	-394.66	
1323/42	851	32	851	33	61631	62991	0.00	6.80	136	138	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-146.00	-335.17	-394.66	-141.39	-338.36	-398.47	
1323/42	851	33	851	34	63040	66056	0.00	15.08	175	67	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-141.39	-338.36	-398.47	-136.89	-350.62	-391.02	
1323/42	851	34	851	35	66075	68823	0.00	13.74	200	63	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	3	6	08/14/2008	0							-136.89	-350.62	-391.02	-137.35	-362.07	-383.50	
1323/42	851	35	851	36	0	0	0.00	23.85	147.8	50.9	0	2.09	3.88	8.05	1.11	0.00	0.00	0	8	-1	0	0	3	6	08/11/2009	4							-137.35	-362.07	-383.50	-129.88	-375.12	-364.99	
1323/42	851	36	851	37	0	0	0.00	15.69	182.1	50.3	0	1.22	0.33	0.71	1.41	0.00	0.00	0	8	-1	0	0	3	6	08/11/2009	4							-129.88	-375.12	-364.99	-130.67	-385.11	-352.92	
1323/42	851	37	851	38	0	0	0.00	5.58	247.3	63	0	2.00	1.20	0.00	1.00	0.00	0.00	0	8	-1	0	0	3	6	08/11/2009	4							-130.67	-385.11	-352.92	-133.05	-385.99	-347.95	
1323/42	851	38	851	39	0	0	0.00	1.80	173.5	34.2	0	0.50	2.00	2.00	1.50	0.00	0.00	0	8	-1	0	0	3	6	08/11/2009	4							-133.05	-385.99	-347.95	-132.94	-387.48	-346.94	
1323/42	851	39	851	40	0	0	0.00	3.33	128.8	27.7	0	1.50	0.00	0.30	0.90	0.00	0.00	0	8	-1	0	0	3	6	08/11/2009	4							-132.94	-387.48	-346.94	-130.73	-389.42	-345.39	
1323/42	851	40	851	41	0	0	0.00	4.10	93.5	-3	0	1.10	2.80	1.80	0.40	0.00	0.00	0	8	-1	0	0	3	6	08/11/2009	4							-130.73	-389.42	-345.39	-126.65	-389.84	-345.60	
